,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,payment_type,payment_sequential,payment_installments,installments_price,price,freight_value,payment_value,default
105880,SP,8f8ba9033e26050d48ea1e8807e8cc8e,livros_interesse_geral,16.0,544.0,300.0,16.0,23.0,23.0,SP,credit_card,1,1,53.0,45.0,7.58,52.58,0
101273,SP,719d571299707561c34ba04ab867b32a,beleza_saude,41.0,1178.0,434.0,20.0,16.0,18.0,PR,credit_card,1,3,24.0,56.89,15.16,72.05,0
33573,BA,330144665b875c2b4555f88d9f4ed7c1,beleza_saude,59.0,410.0,558.0,21.0,13.0,16.0,RJ,credit_card,1,10,24.0,199.9,39.67,239.57,0
15360,SP,3bb7f144022e6732727d8d838a7b13b3,esporte_lazer,22.0,3021.0,800.0,16.0,2.0,11.0,SP,credit_card,1,1,2.0,26.7,11.85,1.96,0
48656,MG,e59dd207c69d86e890febadc796d1078,cool_stuff,54.0,850.0,125.0,16.0,12.0,12.0,PR,boleto,1,1,162.0,144.41,17.45,161.86,0
81754,ES,ac305a1e7e7b958e961fd896ef1395c4,automotivo,44.0,799.0,350.0,20.0,15.0,15.0,SP,credit_card,1,1,34.0,20.0,14.1,34.1,0
14543,SP,d5140e1d258c83a340419c6522c7da22,moveis_decoracao,51.0,439.0,1500.0,42.0,10.0,32.0,MG,credit_card,1,1,183.0,75.9,15.6,183.0,0
67904,RJ,322b149a56769e166a6fc004f3181622,moveis_decoracao,33.0,765.0,15100.0,59.0,20.0,38.0,SP,credit_card,1,6,33.666666666666664,169.9,31.94,201.84,0
68455,SP,58327c5dd67068015c5a9c5eeb51d848,brinquedos,39.0,557.0,1740.0,34.0,41.0,33.0,MG,credit_card,1,3,253.0,739.9,19.35,759.25,0
35972,MG,8c591ab0ca519558779df02023177f44,ferramentas_jardim,47.0,1893.0,6050.0,20.0,20.0,20.0,MG,credit_card,1,2,116.0,89.99,26.25,232.48,0
86124,RJ,4c6aa2718ddd58a52cf181ad9e7ab24a,brinquedos,42.0,1316.0,875.0,45.0,19.0,42.0,SP,credit_card,1,2,68.5,119.99,16.81,136.8,0
81781,PA,3efd399c5d016b9e6a5ad3196eade44f,bebes,28.0,855.0,1000.0,30.0,10.0,25.0,SP,credit_card,1,4,58.75,213.0,21.89,234.89,0
106099,PA,db49506c4a19ed884c7df231e08c564f,moveis_decoracao,50.0,172.0,20000.0,70.0,70.0,12.0,SP,credit_card,1,1,1341.0,1199.0,37.03,1341.26,0
30599,DF,3fbc0ef745950c7932d5f2a446189725,beleza_saude,50.0,1257.0,350.0,19.0,12.0,13.0,MA,boleto,1,1,180.0,66.99,23.19,180.36,0
6169,SP,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,58.0,340.0,1500.0,30.0,22.0,30.0,SP,credit_card,1,3,22.33333333333333,53.9,13.4,67.3,0
68240,SP,17636e3c15333148e25253db631a2d7d,fashion_esporte,54.0,487.0,450.0,20.0,20.0,20.0,SP,credit_card,1,6,11.5,59.9,8.72,68.62,0
61936,SP,f4d705aa95ccca448e5b0deb6e5290ba,cama_mesa_banho,57.0,74.0,250.0,20.0,2.0,15.0,SP,credit_card,1,1,34.0,24.9,9.09,33.99,0
15430,RJ,43d7d26e2969491a49f0f1a376feb6c5,esporte_lazer,38.0,1658.0,163.0,18.0,14.0,15.0,SP,boleto,1,1,39.0,23.9,15.1,39.0,0
25831,RJ,dd6a505f83dd3c6326aa9856519e0978,brinquedos,43.0,623.0,200.0,16.0,7.0,11.0,SP,credit_card,1,1,64.0,49.9,14.1,64.0,0
107975,CE,9e8091e1021b25bdf15a9d203a278889,eletronicos,51.0,925.0,1050.0,16.0,12.0,26.0,RJ,credit_card,1,3,95.0,258.9,25.94,284.84,0
72123,DF,184fcfe46ee8cc3a557011888422b5e7,telefonia,50.0,800.0,50.0,18.0,6.0,11.0,SP,voucher,2,1,19.0,18.99,14.1,19.0,0
19093,MS,8092fb20e422a961ea52cd441b5a4244,informatica_acessorios,28.0,736.0,856.0,25.0,16.0,18.0,SP,boleto,1,1,172.0,155.0,16.85,171.85,0
32731,SP,7b83c11ac78f11bde67542beb12e8163,beleza_saude,56.0,670.0,350.0,29.0,20.0,24.0,SP,credit_card,1,3,22.33333333333333,53.9,12.72,66.62,0
19407,RJ,3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,44.0,655.0,321.0,19.0,14.0,13.0,PR,credit_card,1,2,51.0,84.9,17.03,101.93,0
109237,SP,991d9793febfe022d5db970595a99008,esporte_lazer,26.0,383.0,100.0,20.0,15.0,12.0,SP,voucher,2,1,15.0,29.0,7.94,15.48,0
37023,SP,fb7a100ec8c7b34f60cec22b1a9a10e0,brinquedos,58.0,321.0,150.0,16.0,16.0,16.0,RS,credit_card,1,10,14.5,49.99,18.12,145.26,0
90546,PR,0d0813646803c7ceca65852df0fd59f6,pet_shop,17.0,712.0,300.0,16.0,5.0,11.0,SP,boleto,1,1,58.0,42.5,15.1,57.6,0
94336,RJ,42ed7ff87eec051d7f9364afbf091dd3,eletroportateis,53.0,361.0,15200.0,37.0,55.0,37.0,SP,credit_card,1,1,179.0,109.0,69.64,178.64,0
56553,SP,1a4231697a4cb8eda8d5f1eb97e85733,automotivo,58.0,1332.0,650.0,16.0,10.0,11.0,SP,credit_card,1,1,51.0,43.99,7.39,51.38,0
85362,SP,82c51c3938503a4ddc096fbed86428d6,construcao_ferramentas_seguranca,58.0,3530.0,300.0,16.0,11.0,11.0,SP,boleto,1,1,107.0,99.0,8.46,107.46,0
48111,MG,211293b50935ced8d4370f552c482d74,bebidas,55.0,1736.0,226.0,18.0,16.0,16.0,SP,credit_card,1,1,96.0,33.0,15.1,96.2,0
97897,SP,87dc701592a3d9c9b7b02e6b004f7764,esporte_lazer,63.0,278.0,100.0,25.0,2.0,17.0,SP,voucher,7,1,1.0,9.0,11.85,1.47,0
85356,SP,a4feaaaf220690fe86cad96217774d0e,eletroportateis,58.0,767.0,1375.0,36.0,23.0,14.0,SP,credit_card,1,8,25.25,182.0,19.57,201.57,0
60497,MG,54c31c4585d30843421c7ea07d80f84e,informatica_acessorios,41.0,717.0,200.0,36.0,9.0,20.0,SP,credit_card,1,3,14.666666666666666,28.9,15.1,44.0,0
32340,SP,7295743cfc88049c951d73b337225d01,market_place,31.0,365.0,10800.0,100.0,55.0,11.0,SP,credit_card,1,2,120.5,219.0,22.19,241.19,0
60691,RN,eebbed5ed3b134eceb717496c47652ba,cama_mesa_banho,56.0,111.0,1750.0,30.0,20.0,25.0,SP,credit_card,1,8,17.875,99.99,43.11,143.1,0
68182,SP,c92f0e7b9d49a9543558d6532772441b,malas_acessorios,48.0,485.0,17550.0,73.0,20.0,47.0,SP,credit_card,1,2,83.0,139.9,26.21,166.11,0
84911,MG,8f40f0b0018b8f6fd449c4c0713e3118,utilidades_domesticas,62.0,1240.0,2900.0,53.0,15.0,13.0,SC,credit_card,1,5,115.0,547.99,26.71,574.7,0
69679,SP,5f52559f184d17058ef24e705a0b4ed2,informatica_acessorios,33.0,1147.0,200.0,60.0,16.0,11.0,SP,boleto,1,1,26.0,14.9,10.96,25.86,0
58533,RS,38f3677364ecf032090b33915b155161,utilidades_domesticas,52.0,375.0,9950.0,31.0,61.0,31.0,MG,credit_card,1,2,88.0,138.0,38.11,176.11,0
16133,SP,ce8a29973a1fed3f8d22ea5514d9ea07,eletronicos,56.0,505.0,200.0,20.0,20.0,20.0,SP,boleto,1,1,27.0,18.9,7.78,26.68,0
106712,SP,5900f15422406edaa3a73c8063cb69fd,fashion_bolsas_e_acessorios,48.0,151.0,100.0,16.0,5.0,20.0,SP,credit_card,1,1,37.0,30.0,7.47,37.47,0
39612,SP,b72b1952fed0f11ff9621862f1272e50,esporte_lazer,36.0,1303.0,275.0,21.0,7.0,18.0,SP,boleto,1,1,73.0,61.8,11.04,72.84,0
65885,SP,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41.0,799.0,7000.0,26.0,47.0,27.0,SP,credit_card,1,3,49.333333333333336,59.9,14.13,148.06,0
88609,SP,1e618d311a1b7f88a9d96ec50aa85582,utilidades_domesticas,42.0,540.0,9950.0,31.0,61.0,31.0,MG,credit_card,1,5,31.0,129.0,25.74,154.74,0
49729,DF,8cbc8c6a8696b2ff8e6999b709b3d068,bebes,50.0,630.0,1225.0,22.0,31.0,30.0,SP,credit_card,1,1,43.0,28.0,15.3,43.3,0
97636,SP,0cf41187284d7f099adc8415a743ebbd,bebes,60.0,644.0,300.0,16.0,16.0,16.0,SP,credit_card,1,4,11.0,35.9,8.41,44.31,0
8234,PR,ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38.0,735.0,800.0,20.0,20.0,20.0,SP,credit_card,1,4,15.5,45.9,16.11,62.01,0
28345,RS,7e93d6b6ef018d488da72952ce48fb9a,esporte_lazer,53.0,735.0,2800.0,36.0,20.0,29.0,RJ,credit_card,1,4,74.75,269.99,29.27,299.26,0
21862,SP,d33a74e1b6cfc152b6b3f43324d54987,informatica_acessorios,56.0,366.0,350.0,27.0,4.0,34.0,SP,credit_card,1,1,23.0,14.99,8.29,23.28,0
43258,SP,d84e43351df6812fc8bf1c70405fb42e,esporte_lazer,60.0,345.0,600.0,16.0,12.0,11.0,SP,voucher,1,1,196.0,182.32,13.62,195.94,0
61974,SP,bb42f37fc3d9130e4a4339d24a47dd7c,cama_mesa_banho,59.0,81.0,400.0,20.0,2.0,15.0,SP,credit_card,1,2,27.0,44.9,8.64,53.54,0
63643,RJ,abaefce0c17047c6829ff4078f2005d0,esporte_lazer,30.0,410.0,700.0,30.0,30.0,30.0,SC,credit_card,1,1,45.0,24.99,19.59,44.58,0
101960,SP,062c203528884afcf5ab3bcd04593f51,moveis_decoracao,43.0,140.0,1500.0,25.0,20.0,35.0,PR,credit_card,1,2,50.0,85.0,15.35,100.35,0
18936,SP,dbb67791e405873b259e4656bf971246,informatica_acessorios,32.0,321.0,207.0,17.0,12.0,13.0,SP,credit_card,1,1,90.0,81.99,7.92,89.91,0
60547,RJ,5389dbdf62ed8bee6b52fab9c9891f2e,informatica_acessorios,54.0,1416.0,200.0,16.0,14.0,13.0,SP,credit_card,1,4,24.75,83.23,15.33,98.56,0
45437,SP,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53.0,603.0,5950.0,65.0,11.0,65.0,SP,boleto,1,1,163.0,143.8,18.9,162.7,0
30169,MG,73bcea88583002fe12b7399af4ae60da,relogios_presentes,42.0,631.0,459.0,18.0,13.0,14.0,SP,credit_card,1,8,38.375,125.0,14.56,307.31,0
48859,RS,e282624d8c82e04983f125e167eb4521,telefonia,45.0,343.0,117.0,18.0,4.0,11.0,SP,credit_card,1,1,33.0,18.99,14.1,33.09,0
93127,RJ,a3ceb95649a48c0c54ae4bd1dd66d035,telefonia,56.0,279.0,170.0,23.0,5.0,16.0,PR,credit_card,1,6,24.33333333333333,130.0,16.35,146.35,0
44836,PR,1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,32.0,253.0,4050.0,40.0,15.0,23.0,SP,credit_card,1,10,21.5,199.0,16.14,215.14,0
103189,SP,05d7e1ea3fb7a5e3bf83bb9801603418,livros_tecnicos,54.0,3722.0,2200.0,31.0,6.0,19.0,RS,credit_card,1,1,182.0,159.0,23.4,182.4,0
105967,SP,85b99d83c60cab5b4d8f927ad35212a1,moveis_decoracao,50.0,1017.0,2100.0,30.0,24.0,25.0,MG,voucher,4,1,4.0,72.9,17.76,3.78,0
87305,SP,06bf70b6e1d67d96308235ef350edc61,brinquedos,48.0,284.0,950.0,105.0,10.0,11.0,SP,credit_card,1,5,17.8,79.9,9.37,89.27,0
7537,PR,9fa1e97015f5c5e76add50079bb0ab44,perfumaria,37.0,337.0,400.0,20.0,20.0,20.0,SP,boleto,1,1,376.0,359.0,17.26,376.26,0
18129,MA,e672fbe634ad07cce9d85f412becb2c0,cool_stuff,41.0,909.0,1400.0,42.0,25.0,15.0,SP,boleto,1,1,155.0,129.99,25.46,155.45,0
83074,SP,cd3575ef99cf6bbf1a7959de7ecfa3d6,papelaria,30.0,283.0,300.0,16.0,11.0,11.0,SP,credit_card,1,8,10.875,69.99,17.0,86.99,0
52358,SP,cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,44.0,445.0,550.0,30.0,3.0,19.0,SP,boleto,1,1,53.0,39.0,13.85,52.85,0
90524,MT,0950783476d3f6529a03b28fcac219d1,utilidades_domesticas,51.0,601.0,1350.0,28.0,34.0,30.0,MG,credit_card,1,5,21.6,64.86,42.73,107.59,0
18353,SC,5e485a77230bcac5c7506a77a9f71267,cool_stuff,55.0,831.0,1400.0,45.0,30.0,20.0,SP,credit_card,1,2,69.0,119.99,18.09,138.08,0
9922,SP,3eef0cb94ba82de806bb30ab743c7655,moveis_escritorio,26.0,1177.0,11880.0,50.0,60.0,27.0,SP,boleto,1,1,95.0,79.99,14.52,94.51,0
12721,MG,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42.0,671.0,200.0,16.0,2.0,11.0,SP,boleto,1,1,104.0,89.0,15.37,104.37,0
61175,MG,9b5db368c0daee4e693aa981f17d0010,moveis_decoracao,54.0,589.0,400.0,17.0,8.0,17.0,MG,credit_card,1,3,17.333333333333332,37.9,14.08,51.98,0
52456,SP,6fc7ab933ccdd144b8fa4db0e99205d2,ferramentas_jardim,63.0,167.0,50.0,16.0,2.0,11.0,SP,credit_card,1,3,11.333333333333334,24.99,8.72,33.71,0
37760,SP,93c902b021a9e594f658ab1b0351602a,eletronicos,60.0,390.0,1250.0,26.0,10.0,18.0,SP,credit_card,1,1,115.0,103.9,11.35,115.25,0
112308,PE,a5f25345083fc9e537fe69c874886fe7,construcao_ferramentas_construcao,54.0,678.0,23300.0,65.0,58.0,37.0,RJ,credit_card,1,7,203.8571428571429,346.0,129.75,1427.25,0
29165,MG,5bb4f7ac197ab2d099e968a3d3810915,utilidades_domesticas,52.0,383.0,450.0,30.0,30.0,30.0,SP,voucher,2,1,6.0,35.99,15.11,5.55,0
84973,SP,71b7afd92c42feab780d5ea512fc7348,artigos_de_festas,49.0,358.0,2950.0,33.0,18.0,33.0,SP,boleto,1,1,108.0,90.0,17.76,107.76,0
8737,MG,dab2413ead0edda9967edbc9bda2a64e,telefonia,57.0,680.0,250.0,17.0,7.0,13.0,SP,credit_card,1,1,48.0,29.98,18.23,48.21,0
12309,SP,d2c7a1e57b8f3e74095798f867334b36,relogios_presentes,52.0,222.0,300.0,16.0,2.0,11.0,SP,credit_card,1,4,60.5,49.0,1.39,241.51,0
37251,BA,a851e7dc032482e1670b2b0720ec44a1,utilidades_domesticas,51.0,193.0,1600.0,42.0,5.0,32.0,SP,credit_card,1,6,11.0,46.88,19.59,66.47,0
55352,ES,3b9e62775f31381472828246e899ee22,informatica_acessorios,31.0,396.0,3700.0,28.0,9.0,25.0,SP,boleto,1,1,182.0,160.0,21.61,181.61,0
29727,SP,7a10781637204d8d10485c71a6108a2e,relogios_presentes,42.0,236.0,342.0,18.0,13.0,15.0,SP,credit_card,1,5,48.6,229.9,13.11,243.01,0
64331,SP,bdc3291ab242ec1effc8eb0987850268,eletronicos,53.0,830.0,541.0,19.0,12.0,16.0,SP,voucher,20,1,1.0,29.0,11.85,1.09,0
49617,RJ,3f994ee4a0b20760d1b173aa65037c95,cool_stuff,56.0,708.0,5700.0,42.0,21.0,36.0,SP,credit_card,2,10,20.6,215.0,22.59,206.0,0
62098,DF,81b6c7c058add831803fcbba6dcc1df2,cama_mesa_banho,60.0,235.0,1400.0,34.0,7.0,32.0,SP,credit_card,1,4,34.5,114.9,23.6,138.5,0
46618,MG,57e7f9befd08f9e14bc4545abf760d0e,ferramentas_jardim,47.0,1017.0,700.0,25.0,11.0,11.0,RJ,credit_card,1,1,92.0,72.0,19.69,91.69,0
16853,PR,0727e18d559a15ca5b2b9f76274d19ec,eletronicos,31.0,335.0,125.0,22.0,11.0,16.0,SP,credit_card,1,1,31.0,12.6,18.23,30.83,0
51390,SP,89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54.0,1169.0,150.0,16.0,16.0,16.0,SP,credit_card,1,2,43.5,79.9,7.42,87.32,0
83876,RJ,fcddf470369a3a13fc7b6146ac3a816e,malas_acessorios,39.0,975.0,20300.0,50.0,80.0,30.0,SP,credit_card,1,8,71.875,489.99,84.52,574.51,0
92890,RJ,48b099f6925c19d46ed5f013267681c2,cama_mesa_banho,55.0,134.0,650.0,27.0,10.0,23.0,RJ,credit_card,1,4,12.25,34.9,14.29,49.19,0
46268,SP,b5f2e8a3a5468c998e821b0cc15ca5c3,telefonia,60.0,757.0,225.0,16.0,19.0,18.0,SP,credit_card,1,1,121.0,107.54,13.41,120.95,0
63752,SP,b8b426747049f2d3d6e00b486d47dedb,beleza_saude,49.0,819.0,1250.0,42.0,11.0,12.0,PR,credit_card,1,4,26.5,89.9,15.7,105.6,0
40093,PA,31a2f42a87890f87d77daebdfabc182e,brinquedos,58.0,419.0,1700.0,30.0,35.0,25.0,SP,credit_card,2,8,14.375,149.0,29.44,114.87,0
111295,SP,ec74982f2c5381621923b6b704605624,pet_shop,52.0,869.0,700.0,36.0,17.0,11.0,SP,boleto,1,1,145.0,129.99,14.55,144.54,0
17652,RS,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,52.0,847.0,1200.0,42.0,25.0,15.0,SP,credit_card,1,1,108.0,89.99,18.21,108.2,0
45670,BA,fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,51.0,1592.0,513.0,19.0,15.0,18.0,MG,credit_card,1,3,75.0,89.7,13.34,224.51,0
57280,SP,bf818ef79f0bf94fcefe6d0f1c707cda,cama_mesa_banho,60.0,230.0,2075.0,35.0,9.0,25.0,SP,credit_card,1,8,14.625,107.6,9.67,117.27,0
109231,SP,59911136c59b2dd04ddce80d592b55f3,esporte_lazer,31.0,447.0,100.0,16.0,6.0,11.0,SP,credit_card,1,5,11.2,42.9,12.96,55.86,0
55578,GO,dc6fe08afddfeb23ce334ce4cf5890eb,beleza_saude,58.0,1560.0,200.0,16.0,4.0,16.0,SP,credit_card,1,2,24.5,30.99,18.32,49.31,0
32897,MT,65735dc44187883022fa8d0d78c807bc,consoles_games,28.0,3415.0,200.0,20.0,3.0,18.0,SP,credit_card,1,10,17.4,155.99,17.53,173.52,0
109555,SP,a6f2ba5bb6d6d36ac92ed1faf4d123f2,beleza_saude,52.0,1153.0,450.0,20.0,15.0,15.0,PR,boleto,1,1,235.0,215.0,19.61,234.61,0
7943,SC,bc43d9cc64d7ff9093e8dd66b4d87665,esporte_lazer,57.0,969.0,1125.0,31.0,29.0,29.0,SP,credit_card,1,1,128.0,110.0,18.02,128.02,0
34671,RJ,177d3d5bb9d4d29222a222e3b3554f41,papelaria,59.0,241.0,7550.0,60.0,20.0,29.0,SP,credit_card,1,6,22.5,118.5,16.39,134.89,0
64213,MG,53d8ee87caa1a2320c66074ff9c99e61,relogios_presentes,55.0,1457.0,500.0,20.0,19.0,17.0,SP,credit_card,1,3,180.0,516.9,22.81,539.71,0
84468,MG,dd60cac04e6bcbc919cb1c7dcc473211,utilidades_domesticas,59.0,379.0,900.0,45.0,20.0,25.0,SP,credit_card,1,4,11.5,29.9,16.11,46.01,0
24352,SP,45df8892a1d74d2e8f960dc06625fdab,telefonia,51.0,824.0,311.0,20.0,11.0,14.0,SP,credit_card,1,4,75.75,290.0,12.64,302.64,0
10345,SP,b92a7304ebad1ca5b393b53b2de5c70a,moveis_escritorio,55.0,1292.0,9725.0,53.0,52.0,17.0,SP,boleto,1,1,162.0,139.99,21.63,161.62,0
80046,SP,aa2c2dd775bbdbfd93d8b8c36c6f55a4,cool_stuff,48.0,268.0,8656.0,57.0,64.0,40.0,SP,boleto,1,1,416.0,380.0,35.93,415.93,0
53253,SP,a46875fb5b8d19ac3cff18deb9bae57e,informatica_acessorios,40.0,478.0,820.0,26.0,13.0,23.0,MG,credit_card,1,6,115.0,225.91,15.39,689.52,0
106873,SP,310b993294194cea025dcc9c23637b62,utilidades_domesticas,54.0,417.0,8650.0,80.0,15.0,33.0,SC,boleto,1,1,258.0,179.0,79.33,258.33,0
52994,SP,437c05a395e9e47f9762e677a7068ce7,beleza_saude,40.0,409.0,1110.0,19.0,11.0,18.0,SP,boleto,1,1,55.0,47.65,7.39,55.04,0
48812,BA,f7ac498363699addc5ff78eadee46977,telefonia,51.0,544.0,150.0,19.0,3.0,20.0,SP,credit_card,1,4,25.0,48.99,12.59,99.56,0
84741,MG,de17feec1983829fec4bc58cadaa43f3,utilidades_domesticas,30.0,203.0,1100.0,32.0,14.0,32.0,SP,credit_card,1,10,28.1,69.9,20.46,281.36,0
93091,DF,ecb5b54535b9954dfabb3bd16f3c567d,telefonia,57.0,2112.0,117.0,19.0,5.0,13.0,SC,credit_card,1,1,106.0,80.0,25.84,105.84,0
27219,RS,ae16b1d896c15ed60614a0d88c4abf03,pet_shop,33.0,1698.0,180.0,19.0,12.0,14.0,RJ,boleto,1,1,131.0,107.99,22.69,130.68,0
69862,PE,c4080b2d77b8235e39ce108dcf4d591d,construcao_ferramentas_jardim,55.0,725.0,250.0,16.0,5.0,12.0,MG,credit_card,1,1,50.0,26.84,22.85,49.69,0
98252,SP,f66b96cde4302b883004de82e17734b0,pet_shop,55.0,1287.0,1800.0,68.0,3.0,45.0,SP,credit_card,1,2,27.5,39.99,14.59,54.58,0
38140,GO,1b979ed0acbd0350ce3aaee840601644,eletrodomesticos,55.0,276.0,300.0,34.0,13.0,17.0,SP,credit_card,1,1,85.0,66.7,18.35,85.05,0
4192,RS,ec242882027ee23182f0e790e4117128,cama_mesa_banho,60.0,872.0,1400.0,45.0,15.0,35.0,SP,credit_card,1,1,76.0,52.9,23.17,76.07,0
79289,RJ,d4cec69b52f6c751bc505703037b1808,papelaria,40.0,65.0,100.0,16.0,5.0,16.0,SP,credit_card,1,1,78.0,64.0,14.2,78.2,0
88369,MG,7edfb4c96d69a75d28b973bdc2dbcfaf,alimentos_bebidas,28.0,350.0,250.0,20.0,11.0,15.0,SP,boleto,1,1,60.0,14.49,5.67,60.47,0
87434,MG,69d3ff4f45d52d69e4b06760e0e154e2,instrumentos_musicais,63.0,3893.0,1250.0,26.0,6.0,26.0,SP,credit_card,1,10,121.5,1288.72,26.27,1214.99,0
54404,RJ,556139e4bcee1fba36586a9c146cbf54,moveis_decoracao,43.0,199.0,600.0,25.0,11.0,14.0,SP,credit_card,1,1,77.0,61.9,15.19,77.09,0
38820,AL,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,33.0,256.0,180.0,17.0,10.0,13.0,PR,credit_card,1,3,41.0,79.9,43.04,122.94,0
12588,PR,6800d91175b6abde04b1d70ff2474746,perfumaria,41.0,870.0,225.0,21.0,12.0,18.0,SP,credit_card,1,4,21.0,69.0,15.23,84.23,0
54013,RJ,5176d8670222d50ebbe4d4c5dfba2b49,eletronicos,44.0,86.0,125.0,18.0,8.0,12.0,PR,boleto,1,1,32.0,14.9,16.79,31.69,0
26150,BA,ea44caac707f7f1325182a538007f838,bebes,59.0,809.0,6600.0,45.0,25.0,35.0,SP,credit_card,1,1,71.0,52.0,18.97,70.97,0
17129,SP,d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42.0,363.0,922.0,30.0,15.0,17.0,MG,boleto,1,1,979.0,144.95,18.26,979.26,0
104166,SP,3745086e428495d12317f5864306279f,brinquedos,40.0,327.0,800.0,31.0,8.0,31.0,SP,credit_card,1,1,50.0,38.9,11.29,50.19,0
36381,PE,59f17be62604541797d4df87ae80cf73,consoles_games,42.0,226.0,550.0,17.0,18.0,17.0,SP,credit_card,1,1,146.0,107.0,39.02,146.02,0
62835,GO,704ef63ad0ac345842ea734060a83db2,cama_mesa_banho,55.0,249.0,850.0,38.0,10.0,38.0,SP,credit_card,1,2,47.0,74.9,19.49,94.39,0
46683,ES,e4bc98f06b9893b763bb17a152219b87,cama_mesa_banho,58.0,150.0,1400.0,40.0,10.0,35.0,SP,credit_card,1,4,25.75,85.0,17.84,102.84,0
12652,ES,0b2c18d8e73e17348a011241525cb089,relogios_presentes,60.0,1008.0,400.0,16.0,2.0,20.0,SP,credit_card,1,6,35.666666666666664,199.0,15.14,214.14,0
96067,SE,ee92961b88199a0d4329a6beca8f63da,esporte_lazer,55.0,308.0,450.0,35.0,7.0,25.0,SP,boleto,1,1,187.0,39.9,22.28,186.54,0
64,MG,54e5939fcd9ae70ad0f59f612d6d29bd,cool_stuff,51.0,471.0,550.0,27.0,10.0,15.0,SP,voucher,4,1,20.0,45.9,16.11,20.48,0
109029,SP,bbc63e599e67ab71d08ed921ac58defa,bebidas,48.0,497.0,1700.0,21.0,12.0,18.0,RS,credit_card,1,1,56.0,38.9,17.6,56.5,0
110382,SP,0bff7ada15fd3840490f79b2612db33b,papelaria,42.0,440.0,1775.0,39.0,22.0,22.0,SP,credit_card,1,4,162.5,634.4,15.94,650.34,0
14558,RJ,f422d0d9f8b5f7c27289382b14b61248,brinquedos,63.0,361.0,1800.0,38.0,12.0,35.0,MG,boleto,1,1,84.0,66.99,17.21,84.2,0
93871,RJ,7eaf66aca1ed54df09b3c864b7416110,construcao_ferramentas_jardim,55.0,2039.0,190.0,21.0,7.0,15.0,MG,credit_card,1,1,84.0,28.45,13.47,83.84,0
108486,BA,0b3de7b77f38988388362460d76d884f,beleza_saude,31.0,838.0,350.0,20.0,12.0,15.0,BA,credit_card,1,4,26.5,92.0,13.9,105.9,0
106465,SP,a0498bf8b8ff0c35a6b8c736a71526ab,utilidades_domesticas,56.0,357.0,1050.0,91.0,13.0,11.0,RS,credit_card,1,3,70.66666666666667,89.0,16.87,211.74,0
13935,SP,89321f94e35fc6d7903d36f74e351d40,alimentos,59.0,982.0,150.0,17.0,13.0,13.0,SP,credit_card,1,1,36.0,27.9,7.94,35.84,0
21281,MG,57de1d67d6badffc863b651c74e59dd0,papelaria,52.0,280.0,1800.0,18.0,45.0,32.0,SP,credit_card,1,4,51.5,189.9,16.54,206.44,0
72218,SP,6a1a04054158fe995e1688d8f79605b2,esporte_lazer,59.0,254.0,1650.0,40.0,45.0,25.0,PR,credit_card,1,1,73.0,59.9,13.44,73.34,0
81268,RJ,0c11029e1f747d21ae2f131082236d7d,instrumentos_musicais,56.0,437.0,5050.0,70.0,40.0,40.0,PR,credit_card,1,1,230.0,89.0,141.36,230.36,0
46103,SP,4db7441d0d2cf3d22cb4d95f87d8bf63,eletronicos,56.0,902.0,9650.0,20.0,20.0,20.0,SP,credit_card,1,1,210.0,189.9,20.05,209.95,0
104401,BA,779dd392d4fbe5ca656bf3ceabecbf0b,construcao_ferramentas_construcao,29.0,1530.0,5450.0,23.0,24.0,23.0,SP,credit_card,1,5,29.4,119.0,27.9,146.9,0
33268,MA,8c5876b1c7768217964f353bc7e64393,telefonia,61.0,440.0,250.0,18.0,3.0,28.0,SP,credit_card,1,3,27.666666666666668,49.0,34.15,83.15,0
1583,SP,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,59.0,492.0,200.0,22.0,10.0,18.0,SP,credit_card,1,2,35.5,58.99,11.73,70.72,0
72976,MG,2e281b1a8143fa9ed84694fe44d66b3d,cama_mesa_banho,51.0,215.0,2350.0,40.0,6.0,30.0,SP,credit_card,1,6,45.833333333333336,125.57,21.59,274.64,0
75518,SP,7a8eb3bd149ed8073f9a9db5ea1fafd9,moveis_escritorio,59.0,603.0,9350.0,52.0,51.0,17.0,SP,boleto,1,1,101.0,78.9,22.15,101.05,0
94505,SC,40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38.0,1324.0,4500.0,50.0,8.0,45.0,SP,credit_card,1,1,116.0,79.9,35.69,115.59,0
